subject, run, tests, empirical, laplace, localgt, reset1, reset10, b1, f1, f2, f3, f4, v1, v2, v3, v4
json, 20, 800, 47,  47, 428, 14400, 253, 37,  41, 16, 3, 4,  55, 12, 32, 6
json, 20, 1600, 213,  51, 738, 5867, 71, 28,  51, 6, 18, 10,  71, 20, 9, 5
json, 20, 3200, 134,  68, 1095, 65067, 26667, 48,  14, 14, 11, 35,  75, 7, 5, 19
json, 20, 6400, 242,  81, 1216, 20089, 170, 45,  23, 1, 9, 7,  52, 33, 13, 12
json, 20, 12800, 333,  105, 1115, 6758, 2862, 120,  12, 4, 12, 6,  78, 9, 16, 8
json, 20, 25600, 675,  132, 1015, 64853, 1878, 94,  12, 1, 8, 10,  60, 25, 17, 15
json, 20, 51200, 401,  177, 920, 6104, 3016, 63,  6, 2, 4, 3,  50, 15, 9, 12
json, 20, 102400, 1585,  239, 998, 5881, 47566, 22,  10, 15, 2, 10,  67, 18, 9, 8
json, 20, 204800, 660,  278, 1165, 149072, 169, 50,  5, 0, 1, 10,  44, 6, 11, 9
json, 20, 409600, 558,  316, 712, 9327, 6030, 18,  6, 0, 2, 0,  30, 4, 7, 7
json, 20, 819200, 528,  355, 494, 50250, 65, 32,  2, 0, 0, 1,  18, 2, 16, 7
json, 20, 1638400, 169,  401, 454, 6729, 42, 11,  1, 0, 0, 1,  25, 2, 6, 1
json, 20, 3276800, 154,  424, 478, 26591, 175, 14,  2, 1, 1, 1,  18, 1, 2, 2
json, 20, 6553600, 176,  445, 514, 2736, 7, 12,  0, 0, 0, 0,  8, 0, 5, 0
json, 20, 13107200, 47,  462, 567, 96, 96, 18,  0, 0, 0, 0,  2, 0, 2, 1
json, 20, 26214400, 77,  475, 551, 26, 2, 7,  0, 0, 0, 0,  0, 0, 0, 0
json, 20, 52428800, 26,  486, 679, 20, 20, 4,  0, 0, 0, 0,  2, 0, 0, 0
json, 20, 104857600, 34,  492, 971, 6, 3, 8,  0, 0, 0, 0,  0, 0, 0, 0
json, 20, 209715200, 38,  500, 1353, 17, 1, 2,  0, 0, 0, 0,  0, 0, 0, 0
json, 20, 419430400, 40,  506, 1579, 11815, 2, 18,  0, 0, 0, 0,  3, 0, 0, 0
json, 20, 838860800, 39,  521, 1529, 18, 13, 4,  0, 0, 0, 0,  0, 0, 0, 0
libcap, 11, 100, 0,  2, 7, 31, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 11, 200, 0,  1, 4, 16, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 11, 400, 0,  2, 4, 71, 0, 0,  1, 0, 0, 0,  7, 0, 0, 0
libcap, 11, 800, 0,  2, 3, 11, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 11, 1600, 0,  2, 2, 8, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 11, 3200, 0,  2, 2, 7, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 11, 6400, 3,  2, 2, 6, 0, 3,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 11, 12800, 12,  3, 4, 5, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 11, 25600, 17,  4, 5, 7, 0, 2,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 11, 51200, 126,  34, 166, 835, 278, 8,  1, 0, 2, 0,  5, 0, 2, 2
libcap, 11, 102400, 106,  48, 117, 552, 16, 11,  1, 0, 0, 0,  11, 2, 1, 4
libcap, 11, 204800, 150,  55, 101, 1004, 15, 4,  2, 0, 0, 0,  19, 8, 0, 0
libcap, 11, 409600, 110,  76, 136, 816, 54, 253,  1, 0, 0, 0,  11, 3, 4, 2
libcap, 11, 819200, 205,  83, 172, 5150, 11, 74,  1, 0, 0, 0,  60, 3, 1, 3
libcap, 11, 1638400, 829,  165, 427, 48060, 2618, 39,  2, 1, 2, 0,  64, 3, 4, 1
libcap, 11, 3276800, 426,  228, 309, 47763, 120, 88,  1, 2, 0, 1,  20, 2, 4, 4
libcap, 11, 6553600, 313,  250, 295, 73000, 1888, 24,  1, 0, 3, 0,  14, 7, 3, 4
libcap, 11, 26214400, 177,  323, 394, 127, 61, 37,  1, 0, 0, 0,  8, 3, 0, 0
libcap, 12, 100, 0,  2, 12, 91, 0, 0,  1, 0, 0, 0,  2, 0, 0, 0
libcap, 12, 200, 12,  1, 4, 18, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 12, 400, 0,  2, 4, 13, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 12, 800, 0,  2, 3, 17, 0, 0,  1, 0, 0, 0,  4, 0, 0, 0
libcap, 12, 1600, 21,  3, 10, 13, 0, 0,  1, 1, 0, 0,  1, 1, 3, 0
libcap, 12, 3200, 10,  3, 4, 3, 0, 0,  1, 0, 0, 0,  1, 1, 1, 3
libcap, 12, 6400, 5,  4, 6, 3, 0, 2,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 12, 12800, 5,  5, 6, 9, 18, 1,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 12, 25600, 0,  5, 5, 3, 4, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 12, 51200, 0,  5, 5, 1, 3, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 12, 102400, 221,  62, 222, 9185, 782, 19,  1, 1, 0, 0,  13, 8, 6, 4
libcap, 12, 204800, 141,  69, 144, 2795, 121, 10,  1, 1, 1, 0,  16, 2, 2, 7
libcap, 12, 409600, 231,  102, 479, 5501, 6001, 34,  1, 1, 0, 0,  10, 6, 224, 3
libcap, 12, 819200, 333,  151, 455, 3223, 4479, 40,  1, 0, 0, 0,  64, 11, 6, 5
libcap, 12, 1638400, 186,  176, 371, 16547, 388, 29,  1, 0, 0, 0,  59, 7, 5, 1
libcap, 12, 3276800, 763,  299, 417, 209337, 6802, 95,  1, 0, 0, 1,  71, 16, 2, 4
libcap, 12, 6553600, 397,  375, 454, 31491, 382, 56,  1, 0, 0, 2,  30, 13, 2, 5
libcap, 12, 13107200, 435,  406, 467, 1751, 183, 40,  1, 0, 0, 0,  24, 5, 4, 2
libcap, 12, 26214400, 242,  466, 508, 12040, 40, 21,  1, 0, 0, 0,  12, 2, 1, 3
libcap, 13, 100, 6,  2, 11, 109, 0, 0,  1, 0, 1, 9,  2, 0, 9, 2
libcap, 13, 200, 0,  2, 3, 3, 0, 0,  1, 0, 0, 1,  2, 0, 0, 0
libcap, 13, 400, 4,  1, 3, 2, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 13, 800, 0,  2, 2, 12, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 13, 1600, 1,  2, 2, 8, 0, 3,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 13, 3200, 6,  2, 2, 7, 0, 3,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 13, 6400, 72,  2, 5, 209, 0, 3,  1, 3, 0, 0,  4, 0, 0, 0
libcap, 13, 12800, 20,  5, 7, 40, 0, 31,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 13, 25600, 79,  30, 204, 297, 9, 5,  1, 0, 0, 0,  11, 2, 2, 5
libcap, 13, 51200, 304,  35, 103, 5285, 59, 12,  1, 0, 0, 0,  28, 2, 2, 1
libcap, 13, 102400, 77,  50, 110, 3483, 50, 10,  3, 0, 0, 0,  16, 24, 7, 1
libcap, 13, 204800, 63,  57, 99, 4556, 103, 4,  1, 0, 0, 1,  15, 4, 2, 7
libcap, 13, 409600, 37,  59, 124, 995, 14, 12,  1, 0, 0, 0,  7, 3, 1, 1
libcap, 13, 819200, 24,  72, 147, 331, 113, 6,  1, 0, 0, 0,  15, 1, 0, 0
libcap, 13, 1638400, 170,  80, 146, 886, 4, 5,  1, 0, 0, 0,  5, 5, 2, 2
libcap, 13, 3276800, 691,  147, 226, 23650, 3915, 63,  1, 0, 0, 0,  17, 2, 1, 3
libcap, 13, 6553600, 823,  225, 386, 70099, 42059, 54,  11, 0, 0, 0,  69, 1, 1, 3
libcap, 13, 13107200, 1124,  486, 662, 234618, 6284, 35,  2, 2, 2, 0,  46, 12, 9, 8
libcap, 13, 26214400, 264,  448, 493, 2001, 2001, 23,  1, 0, 0, 0,  8, 6, 0, 9
libcap, 14, 100, 0,  2, 16, 19, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 14, 200, 0,  2, 5, 13, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 14, 400, 46,  1, 1, 11, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 14, 800, 1,  2, 2, 12, 0, 1,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 14, 1600, 1,  2, 2, 8, 0, 3,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 14, 3200, 0,  3, 5, 5, 0, 0,  1, 0, 0, 0,  2, 0, 0, 0
libcap, 14, 6400, 0,  4, 7, 33, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 14, 12800, 82,  15, 83, 9, 136, 13,  1, 0, 0, 0,  2, 0, 1, 0
libcap, 14, 25600, 70,  38, 188, 199680, 33, 8,  8, 1, 3, 9,  29, 18, 14, 0
libcap, 14, 51200, 110,  31, 93, 49, 12, 10,  1, 0, 0, 0,  8, 5, 1, 3
libcap, 14, 102400, 283,  46, 117, 14390, 26, 27,  1, 1, 0, 0,  6, 6, 19, 8
libcap, 14, 204800, 142,  72, 139, 138971, 170, 13,  3, 0, 0, 0,  19, 7, 3, 4
libcap, 14, 409600, 129,  78, 127, 1514, 13, 3,  1, 0, 0, 0,  23, 3, 0, 5
libcap, 14, 819200, 71,  88, 144, 738, 41, 39,  1, 0, 0, 0,  6, 4, 0, 2
libcap, 14, 1638400, 66,  89, 176, 93, 32, 8,  1, 0, 0, 0,  9, 1, 1, 0
libcap, 14, 3276800, 1799,  227, 1128, 185329, 28802, 56,  1, 4, 2, 4,  212, 21, 1, 12
libcap, 14, 6553600, 676,  404, 744, 196866, 13811, 42,  2, 1, 0, 0,  112, 8, 11, 4
libcap, 14, 13107200, 356,  464, 537, 28720, 579, 62,  1, 0, 0, 0,  16, 5, 2, 13
libcap, 14, 26214400, 935,  604, 697, 45561, 255, 52,  1, 1, 0, 0,  33, 2, 6, 13
libcap, 15, 100, 0,  1, 1, 1, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
libcap, 15, 200, 0,  2, 2, 31, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 15, 400, 0,  2, 5, 86, 0, 0,  1, 0, 0, 0,  7, 0, 0, 0
libcap, 15, 800, 0,  2, 2, 11, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 15, 1600, 0,  2, 2, 8, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 15, 3200, 14,  3, 4, 11, 0, 0,  1, 0, 0, 0,  3, 0, 0, 0
libcap, 15, 6400, 6,  4, 9, 8, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 15, 12800, 2,  4, 5, 3, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 15, 25600, 15,  5, 5, 3, 5, 3,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 15, 51200, 456,  25, 432, 18046, 37, 10,  1, 0, 1, 7,  18, 12, 4, 3
libcap, 15, 102400, 238,  51, 117, 12389, 42, 8,  1, 0, 1, 0,  15, 2, 3, 1
libcap, 15, 204800, 451,  60, 123, 83437, 7, 12,  9, 4, 0, 0,  23, 3, 5, 3
libcap, 15, 409600, 257,  86, 602, 2016492, 284, 68,  5, 0, 2, 0,  36, 123, 1, 16
libcap, 15, 819200, 392,  181, 356, 5810, 34, 95,  1, 0, 0, 0,  41, 11, 9, 6
libcap, 15, 1638400, 320,  184, 243, 46340, 111, 154,  4, 0, 1, 0,  23, 4, 5, 1
libcap, 15, 3276800, 670,  306, 553, 95177, 254, 55,  2, 4, 0, 0,  35, 8, 10, 1
libcap, 15, 6553600, 439,  341, 455, 129546, 992, 37,  3, 0, 3, 1,  29, 11, 15, 0
libcap, 15, 13107200, 477,  399, 477, 117161, 79, 33,  1, 1, 0, 0,  31, 0, 3, 6
libcap, 15, 26214400, 216,  439, 470, 456, 18, 25,  1, 0, 0, 0,  11, 1, 2, 2
libcap, 16, 100, 0,  2, 6, 40, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 16, 200, 0,  4, 4, 100, 0, 0,  7, 0, 0, 0,  7, 0, 0, 0
libcap, 16, 400, 0,  2, 2, 11, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 16, 800, 0,  2, 2, 8, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 16, 1600, 0,  2, 2, 7, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 16, 3200, 21,  4, 5, 23, 0, 0,  2, 0, 0, 0,  4, 0, 0, 0
libcap, 16, 6400, 55,  5, 7, 74, 0, 0,  1, 1, 0, 0,  1, 2, 0, 0
libcap, 16, 12800, 2,  5, 5, 6, 4, 0,  1, 0, 0, 0,  1, 0, 0, 1
libcap, 16, 25600, 0,  5, 6, 2, 3, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 16, 51200, 0,  5, 6, 1, 2, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 16, 102400, 97,  54, 136, 2568, 22, 33,  2, 0, 2, 0,  13, 1, 20, 0
libcap, 16, 204800, 229,  67, 166, 3524, 154, 7,  1, 0, 0, 0,  34, 2, 8, 0
libcap, 16, 409600, 45,  72, 136, 818, 28, 247,  2, 0, 0, 0,  15, 6, 4, 0
libcap, 16, 819200, 117,  82, 307, 22245, 20, 15,  1, 2, 0, 1,  20, 5, 3, 0
libcap, 16, 1638400, 40,  89, 212, 12572, 46, 121,  1, 0, 0, 0,  5, 4, 0, 0
libcap, 16, 3276800, 876,  324, 850, 87154, 10911, 68,  2, 1, 2, 0,  76, 20, 11, 9
libcap, 16, 6553600, 707,  407, 473, 45933, 32005, 31,  1, 1, 0, 0,  44, 9, 8, 6
libcap, 16, 13107200, 269,  449, 506, 1414, 24, 20,  1, 0, 0, 0,  23, 6, 7, 10
libcap, 16, 26214400, 120,  430, 461, 3883, 13, 16,  1, 0, 0, 0,  12, 4, 5, 3
libcap, 17, 100, 1,  1, 1, 1, 0, 10,  0, 0, 0, 0,  0, 0, 0, 0
libcap, 17, 200, 9,  1, 1, 1, 0, 6,  0, 0, 0, 0,  0, 0, 0, 0
libcap, 17, 400, 0,  2, 7, 45, 0, 0,  0, 0, 0, 0,  6, 0, 2, 0
libcap, 17, 800, 0,  1, 2, 11, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
libcap, 17, 1600, 0,  1, 1, 8, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
libcap, 17, 3200, 0,  1, 1, 7, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
libcap, 17, 6400, 6,  5, 7, 40, 0, 0,  0, 0, 0, 0,  0, 3, 1, 1
libcap, 17, 12800, 98,  4, 5, 36, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 17, 25600, 5,  4, 4, 2, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
libcap, 17, 51200, 3,  4, 5, 5, 5, 1,  0, 0, 0, 0,  0, 0, 0, 0
libcap, 17, 102400, 313,  54, 144, 2481, 34, 20,  0, 0, 0, 0,  27, 2, 0, 4
libcap, 17, 204800, 280,  72, 146, 24441, 148, 63,  0, 1, 0, 1,  8, 0, 1, 2
libcap, 17, 409600, 178,  82, 160, 21299, 39, 120,  1, 0, 0, 0,  11, 40, 6, 3
libcap, 17, 819200, 109,  97, 165, 519, 66, 201,  0, 0, 0, 0,  41, 2, 1, 8
libcap, 17, 1638400, 2192,  154, 369, 391910, 645, 18,  0, 0, 0, 0,  11, 5, 2, 106
libcap, 17, 3276800, 248,  221, 304, 11429, 86, 52,  7, 0, 0, 0,  18, 0, 1, 1
libcap, 17, 6553600, 487,  269, 316, 2562, 1846, 32,  0, 0, 0, 0,  41, 2, 1, 3
libcap, 17, 13107200, 438,  296, 357, 4315, 48, 28,  0, 0, 0, 0,  6, 4, 1, 5
libcap, 17, 26214400, 215,  382, 453, 5258, 423, 28,  0, 0, 0, 0,  19, 1, 1, 2
libcap, 18, 100, 3,  1, 1, 1, 0, 1,  0, 0, 0, 0,  0, 0, 0, 0
libcap, 18, 200, 0,  1, 4, 87, 0, 0,  0, 0, 0, 0,  10, 0, 0, 0
libcap, 18, 400, 0,  2, 2, 14, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
libcap, 18, 800, 3,  1, 2, 8, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
libcap, 18, 1600, 1,  1, 2, 7, 0, 3,  0, 0, 0, 0,  0, 0, 0, 0
libcap, 18, 3200, 0,  3, 3, 4, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
libcap, 18, 6400, 0,  2, 2, 2, 0, 0,  0, 0, 0, 0,  0, 0, 0, 0
libcap, 18, 12800, 4,  4, 6, 17, 0, 1,  0, 0, 0, 0,  0, 0, 0, 0
libcap, 18, 25600, 16,  5, 14, 40, 7, 143,  0, 0, 0, 0,  1, 0, 0, 0
libcap, 18, 51200, 7,  5, 6, 2, 2, 0,  0, 0, 0, 0,  0, 0, 0, 0
libcap, 18, 102400, 15,  5, 6, 1, 1, 1,  0, 0, 0, 0,  0, 0, 0, 0
libcap, 18, 204800, 144,  82, 200, 338, 9, 4,  0, 0, 0, 0,  7, 14, 7, 4
libcap, 18, 409600, 91,  88, 158, 3753, 313, 4,  0, 0, 1, 0,  18, 4, 4, 2
libcap, 18, 819200, 87,  106, 195, 950, 6, 33,  0, 0, 0, 0,  6, 1, 0, 1
libcap, 18, 1638400, 86,  118, 198, 14156, 124, 7,  0, 0, 0, 0,  3, 5, 0, 0
libcap, 18, 3276800, 143,  138, 244, 2980, 9, 25,  0, 0, 0, 0,  7, 0, 0, 0
libcap, 18, 6553600, 292,  152, 300, 24681, 91, 61,  0, 0, 0, 0,  12, 0, 1, 0
libcap, 18, 13107200, 1726,  482, 647, 200674, 4939, 42,  0, 0, 0, 0,  78, 8, 4, 3
libcap, 18, 26214400, 414,  501, 548, 155, 23, 42,  0, 0, 0, 0,  30, 11, 1, 4
libcap, 19, 100, 8,  2, 10, 31, 0, 0,  1, 0, 0, 0,  1, 0, 9, 0
libcap, 19, 200, 0,  2, 3, 8, 0, 0,  1, 0, 0, 0,  2, 0, 6, 0
libcap, 19, 400, 0,  2, 3, 2, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 19, 800, 0,  2, 2, 1, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 19, 1600, 5,  2, 3, 24, 0, 0,  1, 0, 0, 0,  1, 0, 0, 3
libcap, 19, 3200, 3,  3, 4, 4, 0, 1,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 19, 6400, 5,  4, 9, 15, 0, 2,  1, 0, 0, 0,  1, 1, 0, 1
libcap, 19, 12800, 17,  3, 4, 2, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 19, 25600, 201,  20, 161, 4518, 70, 10,  1, 1, 0, 0,  9, 3, 0, 2
libcap, 19, 51200, 101,  51, 179, 15583, 84, 10,  12, 0, 0, 0,  22, 1, 1, 2
libcap, 19, 102400, 49,  47, 103, 406, 53, 5,  1, 0, 0, 0,  8, 16, 5, 3
libcap, 19, 204800, 383,  64, 108, 4551, 430, 3,  1, 0, 0, 0,  15, 4, 2, 2
libcap, 19, 409600, 168,  86, 133, 10740, 268, 15,  1, 0, 0, 0,  17, 2, 3, 4
libcap, 19, 819200, 285,  109, 332, 8362, 2026, 21,  2, 0, 0, 0,  35, 1, 4, 3
libcap, 19, 1638400, 600,  197, 467, 43272, 511, 39,  3, 1, 4, 0,  151, 7, 5, 6
libcap, 19, 3276800, 539,  276, 474, 19018, 1873, 52,  2, 0, 0, 0,  42, 10, 23, 8
libcap, 19, 6553600, 368,  391, 454, 10945, 119, 60,  1, 0, 0, 0,  19, 18, 6, 1
libcap, 19, 13107200, 618,  535, 606, 109076, 2354, 85,  4, 0, 0, 1,  27, 3, 3, 7
libcap, 19, 26214400, 947,  609, 706, 778283, 161, 78,  19, 0, 0, 1,  47, 2, 5, 8
libcap, 20, 100, 0,  1, 1, 2, 0, 0,  0, 0, 0, 0,  0, 0, 0, 1
libcap, 20, 200, 0,  3, 6, 96, 0, 0,  1, 0, 0, 0,  1, 1, 0, 0
libcap, 20, 400, 0,  2, 3, 27, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 20, 800, 0,  2, 2, 10, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 20, 1600, 3,  2, 2, 7, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 20, 3200, 0,  2, 2, 7, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 20, 6400, 1,  2, 2, 6, 0, 3,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 20, 12800, 43,  24, 240, 1268, 30, 11,  3, 0, 0, 0,  12, 0, 0, 3
libcap, 20, 25600, 59,  27, 156, 2117, 69, 18,  1, 1, 1, 0,  28, 2, 3, 0
libcap, 20, 102400, 73,  44, 83, 363, 14, 13,  1, 0, 1, 0,  12, 1, 10, 2
libcap, 20, 204800, 51,  55, 103, 1095, 13, 17,  1, 0, 0, 0,  11, 6, 0, 2
libcap, 20, 409600, 113,  64, 112, 6635, 83, 3,  5, 0, 0, 0,  14, 2, 1, 12
libcap, 20, 819200, 198,  76, 147, 6955, 1342, 26,  1, 0, 0, 0,  6, 3, 1, 0
libcap, 20, 1638400, 42,  87, 201, 550, 53, 250,  1, 0, 0, 0,  4, 0, 2, 0
libcap, 20, 3276800, 1342,  172, 233, 2982728, 403, 40,  3, 0, 0, 0,  28, 3, 10, 2
libcap, 20, 6553600, 2013,  413, 586, 1386403, 344, 32,  3, 1, 0, 1,  30, 5, 5, 16
libcap, 20, 13107200, 347,  395, 429, 9363, 731, 27,  1, 0, 0, 0,  15, 5, 3, 3
libcap, 20, 26214400, 352,  503, 550, 21477, 206, 25,  1, 0, 0, 2,  29, 7, 5, 10
libcap, 21, 100, 4,  2, 2, 40, 0, 0,  1, 0, 0, 0,  1, 0, 1, 0
libcap, 21, 200, 0,  2, 2, 2, 0, 0,  1, 0, 0, 0,  2, 0, 0, 0
libcap, 21, 400, 0,  2, 3, 16, 0, 0,  1, 0, 0, 0,  1, 0, 0, 1
libcap, 21, 800, 0,  2, 2, 9, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 21, 1600, 0,  2, 2, 7, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 21, 3200, 0,  2, 2, 7, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 21, 6400, 1,  3, 3, 7, 0, 3,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 21, 12800, 3,  4, 4, 6, 0, 1,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 21, 25600, 11,  4, 5, 6, 6, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 21, 51200, 127,  52, 325, 3264, 39, 17,  2, 0, 0, 1,  18, 1, 5, 0
libcap, 21, 102400, 146,  61, 144, 2403, 32, 234,  4, 3, 2, 0,  29, 25, 17, 5
libcap, 21, 204800, 80,  72, 272, 1499, 15, 95,  1, 0, 0, 0,  23, 9, 9, 2
libcap, 21, 409600, 120,  84, 419, 1210, 576, 34,  1, 1, 0, 0,  36, 4, 0, 3
libcap, 21, 819200, 193,  122, 270, 183757, 200, 13,  27, 0, 0, 0,  37, 2, 5, 2
libcap, 21, 1638400, 663,  179, 446, 15370, 414, 66,  1, 0, 7, 2,  28, 10, 4, 6
libcap, 21, 3276800, 1361,  255, 613, 48655, 4460, 38,  2, 0, 1, 0,  51, 5, 12, 8
libcap, 21, 6553600, 330,  357, 477, 53172, 508, 47,  1, 2, 0, 3,  51, 5, 13, 3
libcap, 21, 13107200, 1050,  461, 681, 51820, 14329, 57,  1, 1, 0, 0,  55, 9, 14, 18
libcap, 21, 26214400, 240,  481, 538, 378, 145, 19,  1, 0, 0, 0,  10, 5, 1, 3
libcap, 22, 100, 7,  2, 3, 28, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 22, 200, 0,  2, 8, 4, 0, 0,  1, 0, 0, 0,  2, 0, 0, 0
libcap, 22, 400, 1,  1, 1, 2, 0, 6,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 22, 800, 0,  2, 2, 13, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 22, 1600, 0,  2, 2, 8, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 22, 3200, 0,  3, 4, 10, 0, 0,  1, 0, 1, 0,  1, 2, 0, 0
libcap, 22, 6400, 0,  3, 3, 2, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 22, 12800, 5,  4, 4, 9, 0, 2,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 22, 25600, 0,  6, 12, 507, 6, 0,  1, 0, 0, 0,  2, 0, 0, 0
libcap, 22, 51200, 131,  39, 226, 23, 12, 8,  1, 0, 0, 0,  10, 1, 1, 2
libcap, 22, 102400, 108,  52, 94, 52852, 28, 26,  4, 1, 0, 0,  43, 4, 4, 0
libcap, 22, 204800, 226,  69, 158, 15301, 3646, 11,  2, 2, 0, 0,  32, 5, 4, 4
libcap, 22, 409600, 182,  71, 127, 2573, 39, 7,  1, 0, 0, 0,  7, 8, 2, 6
libcap, 22, 819200, 69,  87, 163, 38, 10, 10,  1, 0, 0, 0,  7, 3, 6, 4
libcap, 22, 1638400, 232,  110, 217, 6538, 436, 6,  1, 0, 1, 0,  7, 2, 0, 0
libcap, 22, 3276800, 218,  138, 188, 1092, 10, 26,  1, 0, 0, 0,  9, 1, 3, 0
libcap, 22, 6553600, 1569,  257, 504, 156753, 2524, 64,  2, 1, 1, 0,  67, 9, 8, 6
libcap, 22, 13107200, 591,  490, 558, 146744, 146744, 40,  1, 1, 0, 0,  44, 9, 1, 3
libcap, 22, 26214400, 271,  451, 497, 1894, 588, 42,  1, 0, 0, 0,  16, 2, 2, 14
libcap, 23, 100, 0,  2, 2, 2, 0, 0,  1, 0, 0, 0,  2, 0, 0, 0
libcap, 23, 200, 0,  2, 2, 1, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 23, 400, 0,  2, 2, 18, 0, 0,  1, 0, 0, 0,  1, 6, 0, 0
libcap, 23, 800, 0,  2, 2, 9, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 23, 1600, 0,  2, 2, 7, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 23, 3200, 3,  2, 2, 7, 0, 3,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 23, 6400, 0,  2, 2, 6, 0, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 23, 12800, 7,  4, 6, 4, 0, 1,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 23, 25600, 7,  5, 5, 5, 5, 1,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 23, 51200, 4,  4, 5, 3, 3, 0,  1, 0, 0, 0,  1, 0, 0, 0
libcap, 23, 102400, 156,  64, 180, 187, 23, 27,  1, 0, 0, 0,  9, 2, 4, 2
libcap, 23, 204800, 146,  89, 192, 3225, 171, 11,  2, 0, 0, 0,  25, 4, 5, 10
libcap, 23, 409600, 374,  102, 275, 177589, 480, 11,  2, 2, 0, 1,  21, 4, 6, 4
